CREATE_FOLDER_____,CREATE_THREAD_____,DEVICE_ACCESS_____,FS_ACCESS____,FS_ACCESS(CREATE)____,FS_ACCESS(READ)____,__arm_nr_set_tls,_llseek,access,clock_gettime,clone,close,epoll_wait,fcntl64,fstat64,getpid,getpriority,gettid,gettimeofday,getuid32,ioctl,lseek,lstat64,madvise,mkdir,mmap2,mprotect,munmap,open,prctl,pread64,pwrite64,read,recvfrom,setpriority,sigaltstack,sigprocmask,stat64,write,writev,Class
29,90,157,271,38,565,100,301,387,2575,90,1776,292,731,587,299,240,343,592,308,2297,677,338,1463,49,1498,2936,502,1120,283,149,155,10425,181,95,138,326,316,1805,1618,3
10,196,232,553,91,975,210,65791,1171,40002,196,3177,8137,2681,2795,5164,499,467,133356,5189,11117,470,263,1824,27,1954,2393,964,2013,401,764,374,78471,8307,204,321,459,1101,4740,2541,3
2,9,2,15,2,14,9,6,7,1384,9,58,572,12,14,92,39,23,6,101,244,8,3,78,2,125,118,65,41,91,49,0,230,827,6,10,189,24,298,14,2
7,11,2,11,3,15,11,6,8,19185,11,42,221,10,14,174,32,26,6113,176,295,8,5,104,10,102,217,41,40,93,31,0,83,195,9,12,187,15,151,12,3
3,8,2,5,2,10,8,6,4,17,8,22,5,5,8,10,12,21,4,22,26,13,3,34,3,37,97,3,29,90,1,0,187,0,5,8,0,11,28,4,4
3,13,2,15,3,14,13,6,14,3372,13,59,960,12,17,326,45,28,191944,336,876,8,4,116,3,117,117,54,44,95,29,0,461,1363,11,17,208,31,638,14,2
2,13,2,26,2,16,13,6,5,2433,13,89,324,19,26,254,101,29,15,257,572,10,3,142,2,280,321,211,54,114,159,0,682,286,10,16,548,45,324,46,1
3,9,2,3,3,8,9,6,10,80,9,21,12,5,12,15,19,23,4,32,52,8,6,55,3,58,56,28,27,91,24,0,18,0,6,10,41,23,37,7,2
5,13,29,111,19,109,19,54,96,496,13,536,49,299,230,61,48,44,224,99,428,117,36,382,11,400,614,103,296,109,74,57,541,25,11,22,4,140,222,36,3
6,69,6,28,3,296,69,160,370,8808,69,474,1041,26,668,996,254,100,277,1122,3793,10,101,480,7,411,1294,318,433,156,132,0,242782,2104,71,123,412,282,1047,1137,4
3,19,2,15,3,45,19,6,10,2205,19,89,867,32,118,254,35,36,666,262,204,8,4,93,3,122,198,45,74,99,31,0,468,779,16,22,204,22,437,28,2
3,10,2,5,3,10,10,6,12,211,10,26,18,6,17,25,25,24,6,36,65,10,7,52,3,63,92,33,32,92,26,0,598,1,7,12,42,33,52,12,2
4,30,4,13,2,18,30,6,27,13982,30,38,223,71,21,147,796,1504,12,142,393,32,10,2539,4,533,1315,435,48,269,259,0,101,155,1350,34,272,31,1582,1164,1
7,10,2,11,3,15,10,6,8,446,10,53,73,13,12,89,65,27,15,107,235,8,5,1072,10,1462,312,581,39,1084,400,0,37,48,7,11,2239,43,140,29,1
2,8,2,3,2,8,8,6,3,54,8,18,3,5,6,10,15,22,4,23,37,8,3,38,2,44,118,13,23,88,15,0,16,0,5,8,36,15,28,27,2
5,54,8,121,28,933,56,6,150,9265,54,1429,1636,625,1157,812,227,331,813,907,1312,44,19,322,7,351,502,157,1110,137,196,180,4237,353,70,74,298,398,886,129,1
3,28,5,21,3,19,28,6,22,1097,28,61,196,77,32,146,47,182,14,144,278,32,10,128,4,152,306,42,58,110,24,0,105,116,29,30,86,30,187,52,3
2,10,2,8,2,14,10,6,7,1101,10,33,465,8,7,49,33,25,72,67,163,8,3,75,2,85,129,29,34,93,18,0,215,764,7,11,74,18,256,13,2
0,34,24,36,5,20,34,9,93,716,34,115,129,298,170,95,47,193,169,99,389,15,26,130,0,146,247,61,97,124,53,30,90,3,36,40,22,91,142,35,3
7,34,18,109,26,155,40,10,225,1751,34,576,494,469,406,362,143,83,435,372,1021,9,36,378,22,354,703,169,352,160,90,144,18826,16,35,58,111,205,529,136,4
19,128,82,326,35,1330,130,306,432,151642,128,2151,26578,1249,2204,22501,244,945,2435,22368,2723,333,81,1268,27,1263,3324,712,1858,451,232,162,8105,1664,195,173,986,435,3428,667,4
5,20,52,169,54,16,20,6,227,651,20,306,130,1189,638,109,47,41,832,121,482,8,5,137,5,198,290,119,303,102,293,743,44,63,18,28,205,291,101,34,4
11,29,34,104,28,53,29,155,210,7642,29,283,1589,609,488,892,90,68,648,909,2291,13,19,269,12,262,1332,171,262,129,242,258,771,1561,39,41,253,213,1064,72,4
3,11,185,941,187,16,11,6,1827,3033,11,1331,1194,6775,4577,622,27,28,6397,638,2614,10,3,96,3,278,282,208,1337,93,2386,30,609,24,8,11,127,2220,56,25,1
14,43,108,387,85,148,44,467,824,6995,43,838,1302,2742,2018,786,103,110,2737,794,2421,198,83,564,21,467,3374,253,812,168,860,369,1372,1239,53,65,188,940,1306,154,4
2,24,3,9,2,15,24,6,33,927,24,33,472,7,7,35,42,40,10,51,162,10,3,114,2,119,146,61,37,106,11,0,785,732,21,38,82,50,237,27,1
3,13,2,9,3,16,13,6,8,229,13,47,88,6,26,69,51,33,18,84,180,10,4,78,3,78,169,18,40,95,5,0,632,24,14,15,17,74,129,18,1
5,35,21,44,4,770,35,36,22,104771,35,867,18009,87,829,13791,63,281,1597,13780,819,39,13,322,5,273,813,117,854,135,19,1,8200,1130,37,36,222,38,3126,83,2
10,65,8,42,13,80,65,6,186,5135,65,257,961,303,384,825,91,233,473,814,757,32,49,324,11,271,662,142,212,154,63,87,554,671,87,94,162,145,1137,134,4
3,13,2,9,3,16,13,6,8,228,13,47,87,6,26,69,51,33,18,84,181,10,4,80,3,78,170,18,40,95,5,0,631,24,14,15,23,74,128,18,1
0,8,2,4,1,9,8,6,3,16,8,19,4,5,6,9,15,21,3,19,32,10,3,29,0,32,58,2,24,90,1,0,592,0,5,8,0,11,29,4,1
0,8,2,4,1,9,8,6,3,16,8,19,4,5,6,9,15,21,3,19,32,10,3,29,0,32,57,2,24,90,1,0,592,0,5,8,0,11,29,5,1
3,10,2,5,3,10,10,6,12,101,10,25,17,6,16,25,26,24,6,36,65,10,7,45,3,57,68,27,32,92,20,0,603,1,7,12,30,33,51,10,2
4,24,5,31,5,24,26,6,28,538,24,197,59,40,49,75,60,51,43,86,216,8,12,173,6,219,275,104,81,107,58,0,59,37,24,35,357,37,114,34,0
2,16,1,42,3,2,2,3,1,1458,16,46,254,0,1,188,622,11,48,241,1637,2,0,17,2,57,87,48,50,3,45,0,325,376,6,2,115,20,1419,6,2
2,9,2,22,2,15,9,6,6,881,9,52,436,14,22,257,37,23,11,264,208,8,5,103,2,116,434,57,49,91,39,0,35,34,6,10,135,21,83,720,3
3,9,2,3,3,8,9,6,12,55,9,22,12,5,14,15,18,23,6,29,49,8,7,37,3,58,54,28,28,91,24,0,18,0,6,10,41,25,38,3,2
0,8,2,4,1,9,8,6,3,15,8,19,3,5,6,9,15,21,3,19,32,10,3,29,0,32,56,2,24,90,1,0,591,0,5,8,0,11,28,4,1
37,64,37,104,23,335,68,220,107,110333,64,678,13151,553,629,7083,103,499,3034,7071,719,457,43,1682,56,1541,2172,246,545,8212,17,85,247856,595,57,89,37,1074,6165,135,4
3,13,128,316,65,252,13,25,391,2372,13,1068,34,2146,2049,54,49,31,1072,58,1564,12,3,319,3,326,259,252,769,95,614,708,737,55,10,13,104,472,166,79,1
2,10,2,16,2,14,10,6,5,138,10,38,20,7,15,30,29,26,4,42,95,8,3,75,2,91,267,22,42,92,18,0,26,13,7,10,101,17,56,27,2
5,41,21,50,4,963,41,150,22,130812,41,1090,21482,95,1098,20081,49,290,829,20071,864,40,13,290,5,295,413,135,1060,145,19,1,5543,384,43,47,212,48,1815,88,2
1,53,25,115,22,30,54,15,476,1272,53,342,268,790,509,205,112,221,769,203,751,37,90,264,3,242,313,102,212,138,230,30,723,18,56,71,41,326,273,1207,3
3,18,2,21,3,25,18,6,11,479,18,65,46,10,53,61,57,36,174,70,196,8,7,121,3,117,201,49,59,102,18,0,57,42,15,25,72,27,105,24,0
2,11,2,8,2,15,11,6,9,102,11,31,22,8,9,34,36,26,10,43,94,8,3,70,2,71,146,17,36,91,6,0,29,8,9,13,40,22,74,31,2
0,8,2,4,1,9,8,6,3,15,8,19,3,5,6,9,15,21,3,19,31,10,3,29,0,32,56,2,24,90,1,0,591,0,5,8,0,11,28,4,1
0,8,5,6,1,10,8,9,11,80,8,27,3,7,14,10,48,22,4,24,78,14,16,43,2,66,108,29,33,91,26,0,24,0,5,8,48,22,209,36,3
2,10,2,16,2,15,10,6,5,2076,10,82,713,17,16,220,94,27,9,219,9869,8,3,121,2,130,253,63,44,92,43,0,275,922,8,10,279,31,446,51,2
5,16,2,51,16,55,16,6,55,3388,16,165,312,259,200,329,108,35,191,355,995,8,10,161,5,243,481,174,135,101,181,166,472,827,14,22,412,92,444,71,4
0,46,33,68,9,96,46,83,153,950,46,252,147,392,461,106,70,218,250,223,535,61,85,212,0,187,337,87,229,129,75,77,333,13,49,66,32,140,158,165,1
2,10,2,16,2,14,10,6,5,134,10,38,20,7,15,30,29,26,4,42,101,8,3,75,2,91,263,22,42,92,18,0,26,13,7,10,107,17,55,27,2
6,35,7,35,5,555,35,32,46,20308,35,623,4557,213,614,1050,49,260,1160,1036,276,111,13,188,6,204,273,58,621,118,15,6,3229,833,38,36,109,70,1839,78,2
9,22,7,17,6,17,22,32,45,1306,22,79,546,49,79,97,61,61,62,108,326,13,46,154,23,149,304,71,72,108,38,0,273,755,28,29,103,45,310,177,0
29,90,157,271,38,559,100,301,387,2510,90,1768,286,729,584,287,230,342,591,298,2207,677,338,1452,49,1499,2949,504,1114,285,149,155,10418,162,95,138,326,316,1714,1619,3
6,38,7,32,5,469,38,36,39,30733,38,551,6098,94,539,2756,69,244,1133,2751,495,38,19,210,6,216,319,75,530,121,16,1,2967,888,40,44,124,81,1749,188,2
6,41,21,44,5,773,41,36,39,134653,41,889,22847,90,870,18908,52,290,1622,18898,904,37,20,286,6,295,403,132,861,145,19,1,3987,1126,43,46,180,62,2199,106,2
2,15,3,13,2,35,15,6,9,2069,15,70,851,24,80,243,30,29,612,252,170,8,3,81,2,110,177,45,61,95,31,0,443,750,12,18,201,21,427,8,2
3,10,2,8,3,16,10,32,10,1086,10,34,495,8,20,43,23,24,6,54,140,13,4,72,3,80,155,27,38,90,16,0,252,776,7,12,108,20,233,64,2
15,69,76,583,141,133,70,283,1148,4502,69,995,194,3953,2740,265,102,150,3286,240,936,154,85,628,17,532,3563,268,1013,200,1299,563,963,267,97,105,196,1318,609,169,4
0,25,4,6,1,12,25,6,19,416,25,24,60,68,21,36,28,176,8,41,80,17,10,81,0,84,114,15,32,107,11,0,58,0,26,26,22,23,74,23,0
3,19,2,8,3,16,19,6,28,33965,19,63,7029,16,18,4280,75,38,222,4294,8561,10,7,137,3,144,227,81,42,101,43,0,2094,9865,19,27,256,84,2972,52,2
5,37,25,47,24,767,37,6,44,40391,37,931,6543,366,855,1414,32,503,2095,1391,229,108,25,274,5,310,293,147,880,165,6,139,4691,989,39,38,208,72,2431,22,3
29,155,198,538,130,737,163,590,1304,6563,155,2567,390,4170,2884,395,421,489,2903,413,3791,556,125,1748,44,1646,2482,783,1792,332,738,999,6216,364,161,264,187,1016,4123,2312,3
26,80,193,351,48,651,98,540,371,2025,80,2599,148,903,744,148,188,350,605,164,1924,772,176,1790,51,1748,2653,512,1344,282,107,187,14512,7,85,135,76,344,971,1122,3
3,9,2,16,3,14,9,6,16,11325,9,62,2455,9,25,1452,39,23,14,1469,2286,8,8,93,3,129,120,70,48,91,51,0,614,3268,6,10,213,46,1111,24,2
6,53,8,57,9,1152,53,9,58,29443,53,1318,4188,300,1264,3416,119,272,57782,3403,623,38,21,305,6,307,493,117,1248,134,42,34,2873,246,46,64,218,113,711,373,3
5,38,5,20,4,18,38,6,52,797,38,70,100,97,63,79,46,206,45,77,229,32,20,164,5,183,278,64,67,124,29,0,94,56,45,46,152,48,160,29,0
0,8,2,4,1,9,8,6,3,15,8,19,3,5,6,9,15,21,3,19,30,10,3,29,0,32,55,2,24,90,1,0,591,0,5,8,0,11,28,4,1
7,14,29,40,4,66,15,70,44,578,14,137,94,45,66,97,56,34,9,111,328,113,27,254,8,304,884,116,166,114,51,0,169,86,11,19,251,68,356,46,3
3,22,2,4,3,10,22,6,14130,5806,22,37,63,28,31,69,56,56,69,28321,93197,10,12,381,3,78,227,12,37,104,5,0,614,20,28,24,2,54,122,30885,1
0,8,2,3,1,8,8,6,3,52,8,18,3,5,6,9,49,21,7,25,78,8,3,30,0,34,67,3,22,91,2,0,16,0,5,8,0,15,96,3,3
3,9,2,3,3,8,9,6,8,60,9,20,13,5,10,15,18,23,4,29,48,8,5,37,3,58,52,28,26,91,24,0,19,0,6,10,41,21,37,3,2
0,9,37,45,5,10,9,9,86,144,9,124,51,310,211,41,33,25,191,56,340,14,15,47,1,86,58,49,107,92,82,30,37,0,6,9,0,98,95,4,3
2,8,2,8,2,14,8,6,5,1005,8,33,464,8,7,41,19,22,4,52,131,8,3,58,2,76,102,22,34,90,16,0,212,768,5,8,110,15,231,7,2
19,102,348,450,138,422,103,54,881,72418,102,1617,10812,3465,2454,8387,261,912,4807,8252,4893,402,96,954,23,1214,1152,854,1472,265,927,1301,4649,2418,193,140,499,1078,2711,535,4
3,11,3,16,3,16,11,40,10,328,11,40,57,7,29,48,37,26,6,58,169,14,4,96,3,98,232,37,47,94,20,0,83,44,8,14,138,23,86,15,2
2,8,2,3,2,8,8,6,3,22,8,18,3,5,6,9,17,21,4,22,38,8,3,29,2,58,62,28,23,90,27,0,16,0,5,8,68,15,32,5,2
3,47,6,52,17,11,47,6,87,288,47,94,28,386,234,37,68,62,355,60,263,10,3,152,3,153,206,120,94,129,112,84,597,0,44,85,38,133,69,5,1
3,10,2,16,2,15,10,6,73,2561,10,79,1020,35,37,391,123,55,19,432,1126,10,3,176,3,107,276,39,44,92,29,0,719,883,35,10,170,79,423,34,1
3,31,4,21,2,19,31,6,28,696,31,61,130,76,36,98,62,189,22,101,237,34,10,136,3,150,234,43,57,112,20,0,670,42,36,36,156,47,188,31,2
0,8,2,3,1,8,8,6,3,18,8,18,3,5,6,9,19,21,4,22,47,8,3,29,0,35,44,5,22,90,4,0,16,0,5,8,4,15,36,6,4
6,55,7,310,8,708,55,203,174,100225,55,1091,5159,191,1108,4375,123,259,2814,4362,2781,62,18,496,6,659,761,487,1051,140,408,30,2750,2809,64,69,574,74,1412,95,1
11,15,31,68,5,106,19,370,309,1075,15,381,81,67,189,70,31,44,70,88,817,131,183,431,20,306,657,69,245,112,1,0,1191,0,13,21,3,74,881,41,3
12,54,26,78,22,809,54,6,161,87915,54,982,14385,554,1084,12822,83,324,975,12785,716,84,34,330,15,383,567,206,969,162,132,186,2609,294,58,68,238,162,950,57,4
2,8,2,9,2,16,8,6,5,59,8,30,22,6,7,23,18,21,4,42,99,10,3,56,2,61,113,8,37,88,2,0,605,8,5,8,0,21,41,8,1
3,10,2,16,2,15,10,6,75,2586,10,79,1037,35,37,396,126,56,19,437,1157,10,3,141,3,107,261,39,44,92,29,0,724,884,36,10,170,81,437,19,1
2,8,2,7,2,14,8,6,9,1925,8,40,601,9,6,38,28,22,5,44,202,8,3,101,2,158,2381,105,33,91,95,0,230,833,5,8,321,13,269,37,4
5,40,124,63,91,1185,40,6,46,188418,40,1750,29292,943,1425,12021,44,1562,6022,11965,23917,136,19,524,5,753,369,543,1482,371,70,618,11503,3284,42,41,774,86,8096,42,1
3,25,4,9,2,14,25,34,18,456,25,27,62,69,31,36,32,177,10,40,82,37,10,1026,3,1020,297,14,40,1039,9,0,98,0,26,26,21,19,111,29,2
3,9,2,3,3,8,9,6,8,52,9,20,12,5,10,15,18,23,4,29,50,8,5,37,3,58,50,28,26,91,24,0,18,0,6,10,41,21,36,3,2
3,9,2,3,3,8,9,6,8,59,9,20,12,5,10,15,18,23,4,29,46,8,5,36,3,58,51,28,26,91,24,0,18,0,6,10,41,21,36,3,2
3,8,2,9,2,16,8,32,7,1101,8,34,490,8,20,43,21,22,6,54,133,13,3,72,3,73,185,20,38,88,15,0,252,776,5,8,113,16,233,50,2
3,51,59,80,7,248,53,65649,415,1540,51,405,323,281,186,252,178,239,266,264,856,246,110,527,5,546,925,180,431,172,40,30,66785,71,53,69,82,156,640,616,3
2,8,2,16,2,14,8,6,5,111,8,37,17,7,15,24,37,22,4,36,87,8,3,68,2,78,95,18,42,89,13,0,25,8,5,8,76,17,75,8,2
3,9,2,3,3,8,9,6,6,137,9,21,3,6,8,10,21,23,5,25,71,8,4,47,3,72,67,42,25,91,38,0,16,1,6,10,73,20,39,7,2
16,79,77,222,68,854,79,169,503,36794,79,1437,5072,1320,1739,2680,190,880,2309,2645,5058,94,95,591,26,611,1107,397,1320,250,256,592,4202,4620,111,107,249,421,2687,229,4
0,8,2,3,1,8,8,6,3,21,8,18,3,5,6,9,20,21,3,19,33,8,3,29,0,32,37,2,22,90,1,0,16,0,5,8,0,11,38,4,0
3,10,2,5,3,10,10,6,12,210,10,26,17,6,17,25,25,24,6,36,73,10,7,52,3,63,80,33,32,92,26,0,603,1,7,12,42,33,51,12,2
3,10,2,5,3,10,10,6,10,231,10,25,16,6,15,24,25,24,6,34,63,10,6,59,3,74,68,43,31,93,36,0,597,1,7,12,42,29,48,9,2
5,18,26,326,3,66,19,54,11,2051,18,151,99,81,61,100,75,43,866,131,1965,113,595,508,7,291,805,91,434,117,31,0,772,34,15,22,80,64,240,7376,1
2,11,3,8,2,14,11,6,9,2033,11,33,868,8,7,240,28,25,591,255,154,8,3,66,2,98,125,42,35,91,31,0,406,768,8,13,200,21,436,7,2
2,10,2,15,2,14,10,6,7,1288,10,58,537,12,14,88,40,27,6,97,221,8,3,81,2,128,120,65,41,92,49,0,225,806,7,11,190,24,287,12,2
0,73,41,191,40,33,73,15,527,3471,73,586,628,1375,1060,470,355,115,132885,497,2394,24,122,345,2,407,401,322,365,164,461,30,1005,5,73,127,54,639,1200,494,3
9,60,180,121,15,66,60,206,282,7587,60,549,725,841,716,678,171,255,1343,653,2758,54,25,446,9,636,1326,493,471,168,389,293,1381,1731,89,83,632,289,975,1487,3
7,53,41,86,12,1070,54,54,120,17960,53,1208,2962,452,1189,745,92,489,967,743,555,219,32,458,8,511,600,201,1236,182,119,46,10424,124,73,58,220,143,1308,80,4
43,78,76,324,96,87,78,190,1018,5674,78,785,635,1510,1544,615,212,131,1267,647,2565,23,101,516,63,540,508,437,689,206,1193,236,909,641,81,137,809,1337,1025,447,0
3,9,2,3,3,8,9,6,12,59,9,22,12,5,14,15,18,23,6,29,52,8,7,36,3,58,54,28,28,91,24,0,18,0,6,10,41,25,38,3,2
0,38,22,86,17,13,38,6,206,662,38,148,22,603,423,52,52,66,533,52,202,8,4,137,1,140,289,89,150,120,216,27,31,0,39,61,23,210,50,16,4
7,36,6,38,6,529,36,8,27,5329,36,591,972,89,543,483,52,252,322,445,240,32,16,180,7,217,299,62,591,119,24,1,1363,52,38,39,126,41,346,41,0
11,26,37,121,35,44,26,72,255,1641,26,289,157,705,502,164,101,60,478,218,675,13,23,199,12,265,531,189,271,120,246,318,226,111,32,36,289,233,324,67,4
10,42,8,48,6,787,42,36,47,11078,42,862,2057,222,853,779,48,293,841,759,177,89,27,243,15,250,336,83,866,133,11,15,2294,29,48,45,48,63,662,86,0
3,10,3,17,6,15,10,6,21,634,10,64,130,84,45,114,48,24,87,128,325,8,3,66,3,106,131,52,49,92,47,36,67,153,7,12,193,45,154,14,4
2,8,2,8,2,14,8,6,5,973,8,33,450,8,7,39,19,22,4,50,120,8,3,58,2,77,84,23,34,90,17,0,210,760,5,8,117,15,226,6,2
3,9,2,3,3,8,9,6,12,77,9,22,12,5,14,15,18,23,6,29,51,8,7,36,3,65,58,35,28,91,31,0,18,0,6,10,61,25,38,3,2
5,35,15,42,4,700,35,34,22,112478,35,783,19168,87,753,15246,65,275,1585,15235,684,39,13,335,5,263,864,110,776,137,16,1,7903,1062,37,36,202,38,3014,101,2
2,12,2,16,2,15,12,6,5,2061,12,82,675,17,16,221,96,35,9,220,9875,8,3,120,2,136,254,63,44,94,43,0,279,930,10,12,284,31,451,51,2
0,85,17,114,15,95,91,12,188,3900,85,999,692,433,310,443,119,282,315,437,702,29,55,576,6,537,742,222,258,177,93,81,239,26,92,129,99,134,183,1367,3
2,17,14,16,2,16,17,6,20,353,17,56,51,7,43,65,45,42,19,82,305,10,31,108,2,116,202,40,58,99,21,0,634,33,16,21,79,32,98,13,1
8,86,43,99,39,125,86,6,331,50788,86,479,8209,663,636,6609,208,537,1435,6581,1593,84,35,680,8,784,843,610,352,291,327,211,1642,680,134,134,945,252,2290,213,4
3,10,3,24,3,26,10,6,44,4698,10,63,473,7,68,36,38,28,12,45,2125,8,4,147,3,161,164,102,70,92,95,0,272,736,7,10,96,16,255,72,3
6,39,15,44,5,763,39,144,39,136191,39,869,23718,92,866,20014,51,275,1240,20005,352,39,20,286,6,274,407,113,847,142,16,1,4709,782,41,43,218,72,2022,135,2
3,9,2,3,3,8,9,6,12,59,9,22,12,5,14,15,18,23,6,29,55,8,7,37,3,58,55,28,28,91,24,0,18,0,6,10,41,25,38,3,2
2,8,2,8,4,14,8,6,9,50,8,32,15,6,13,20,15,21,4,34,73,8,3,55,2,64,70,13,38,90,6,0,25,8,5,8,33,15,1177,5,2
3,52,25,117,24,38,53,15,480,1341,52,370,265,802,552,205,107,217,785,202,790,37,93,273,5,239,318,102,227,137,230,30,738,18,55,70,41,325,266,1480,3
3,13,8,61,19,11,13,6,107,187,13,110,46,446,278,54,35,36,373,60,220,10,3,63,3,55,158,13,108,93,136,73,603,1,11,14,1,151,78,51,1
8,41,17,58,19,41,41,44,118,13027,41,198,1139,446,297,1123,80,207,272,1131,4224,32,23,214,12,282,611,166,159,126,177,173,1127,3835,46,49,238,154,1139,127,4
3,29,5,11,2,23,29,6,20,647,29,47,150,72,58,91,56,182,16,95,199,34,10,99,3,112,202,42,51,111,25,0,683,2,30,34,69,25,179,40,1
7,62,92,55,92,92,64,6,73,44869,62,687,8181,1171,289,1037,112,676,4180,1021,753,108,26,425,9,678,722,434,356,179,183,925,5128,511,67,76,661,139,3498,74,0
3,13,2,9,3,16,13,6,8,229,13,47,88,6,26,69,51,33,18,84,182,10,4,78,3,78,170,18,40,95,5,0,632,24,14,15,27,74,129,18,1
10,53,12,70,44,1530,53,6,111,53883,53,1805,13242,512,1672,2822,140,469,4139,2787,1152,84,257,331,12,342,569,182,1689,146,62,176,9984,1093,68,67,271,158,5720,241,3
2,14,2,20,2,26,14,6,5,2514,14,93,241,14,52,204,80,33,17,206,510,10,3,118,2,258,423,188,58,103,154,0,674,271,11,17,449,37,233,39,1
2,16,1,42,3,2,2,3,1,1418,16,46,251,0,1,180,619,11,43,229,1655,2,0,20,2,57,81,48,50,3,45,0,316,364,6,2,114,20,1409,5,2
5,13,29,111,19,109,19,54,96,465,13,537,43,299,230,58,45,44,224,96,414,116,36,385,11,401,607,103,296,110,74,57,539,13,11,22,4,140,211,36,3
11,45,17,69,16,662,45,9,96,26166,45,816,4574,393,848,3568,94,265,568,3560,776,32,15,414,14,274,504,127,779,131,89,128,2014,921,48,56,227,126,1449,294,3
0,15,13,49,12,14,15,15,103,525,15,125,135,350,227,113,85,32,320,128,491,22,25,81,1,92,167,50,100,102,109,30,637,0,13,20,5,201,233,106,3
3,9,2,3,3,8,9,6,12,58,9,22,13,5,14,15,18,23,6,29,54,8,7,38,3,58,55,28,28,91,24,0,19,0,6,10,41,25,39,3,2
10,34,3,15,4,46,34,6,151,1855,34,164,260,63,218,239,113,62,135,232,615,8,59,276,23,271,450,181,129,150,92,0,213,188,33,49,375,103,506,104,4
19,54,39,157,16,1072,55,74,160,685,54,1311,91,326,1252,118,93,171,236,139,514,148,51,413,28,428,2212,198,1328,159,76,108,2646,40,45,87,53,191,3308,180,3
3,26,2,4,3,10,26,6,14079,6259,26,40,64,12,39,69,59,58,61,28199,92897,10,17,456,3,91,216,25,42,108,6,0,614,16,30,32,6,59,131,31389,1
6,38,7,34,5,534,38,36,38,32515,38,618,6501,94,604,3096,69,244,1134,3090,417,38,19,218,6,217,336,76,597,122,16,1,3138,864,40,44,122,76,1802,67,2
2,10,2,14,2,14,10,6,5,8209,10,38,1922,7,15,1110,127,26,4,1152,3057,8,5,81,2,140,225,75,41,93,67,0,528,2383,7,10,329,15,1468,5,3
0,51,36,71,24,791,51,9,138,22178,51,1064,4072,447,1004,1501,85,388,1230,1495,766,41,33,367,0,537,660,359,951,170,198,166,3217,313,58,62,578,132,1308,105,4
3,9,2,3,3,8,9,6,8,56,9,20,13,5,10,15,20,23,4,29,50,8,5,36,3,58,51,28,26,91,24,0,19,0,6,10,41,21,41,3,2
4,12,20,104,27,17,12,6,192,1405,12,180,714,745,485,395,33,33,649,406,271,10,4,78,4,114,184,53,178,94,258,60,626,77,11,13,115,259,99,11,2
11,30,89,153,44,62,30,92,295,1374,30,429,108,1055,776,138,84,65,904,155,847,13,36,223,12,267,406,190,400,137,247,460,417,27,37,43,170,333,314,47,4
16,47,133,239,73,52,47,6,462,3817,47,595,261,1715,1099,388,120,88,1664,323,1705,8,77,280,19,447,984,327,569,150,484,723,6805,658,54,66,289,510,465,148,4
2,9,2,15,2,14,9,6,7,1260,9,57,534,12,14,83,39,23,6,93,217,8,3,79,2,124,119,65,41,91,49,0,222,795,6,10,190,24,282,14,2
5,36,8,43,3,685,36,9,32,34524,36,801,5933,96,711,4879,96,254,387,4873,663,32,14,245,5,440,717,275,754,119,214,0,2104,332,40,38,619,65,776,121,4
3,14,2,3,3,9,14,6,14,50,14,21,3,10,10,17,21,29,11,23,52,8,4,51,3,50,117,17,27,96,1,0,18,1,12,19,5,22,31,7,0
2,10,2,8,2,14,10,6,7,2005,10,33,870,8,7,237,21,24,591,248,129,8,3,63,2,85,91,29,34,90,21,0,405,768,7,11,110,16,422,6,2
8,71,102,209,41,1202,71,26,183,60459,71,1708,7012,621,1673,3129,386,744,6356,3082,2458,108,40,1678,8,713,958,442,1596,194,252,274,5549,1620,78,92,6174,136,2708,828,1
0,8,2,4,1,9,8,6,3,15,8,19,3,5,6,9,15,21,3,19,30,10,3,29,0,32,56,2,24,90,1,0,591,0,5,8,0,11,28,4,1
24,51,6286,542,143,119,52,275,1075,17807,51,7133,102,3668,2411,760,127,109,46785,193,25638,131,81,1683,29,6691,9077,6462,7157,169,1179,1960,1145,21,65,75,145,1157,558,286,4
2,8,2,8,2,14,8,6,5,1002,8,33,482,8,7,39,19,22,4,50,115,8,3,56,2,75,101,21,34,88,17,0,210,760,5,8,114,15,227,7,2
3,22,2,2,2,9,22,6,14,211,22,48,74,15,13,69,49,57,44,113,273,10,7,86,3,83,113,29,28,104,2,0,209,0,28,28,6,35,119,15,1
13,123,39,96,31,857,123,48,319,108239,123,1242,17619,670,1531,13258,191,842,2771,13229,1759,86,40,997,16,927,740,649,1117,523,166,213,22770,880,182,202,911,284,4487,144,4
3,9,2,3,3,8,9,6,8,59,9,20,12,5,10,15,18,23,4,29,49,8,5,36,3,58,51,28,26,91,24,0,18,0,6,10,41,21,36,3,2
4,37,13,36,3,684,37,6,23,58841,37,773,10853,95,722,7140,44,266,1182,7116,653,34,11,231,4,278,367,126,747,130,36,0,4179,1379,40,41,168,28,1848,38,2
5,14,5,39,13,18,14,6,103,7081,14,104,1584,256,184,866,46,32,231,873,2018,8,27,103,5,190,302,128,99,96,175,59,447,1610,11,17,342,120,853,53,4
3,25,4,9,2,14,25,34,18,488,25,27,72,69,31,36,30,177,10,40,85,37,10,1058,3,1050,306,14,40,1069,9,0,103,0,26,26,21,19,106,30,2
