getInstallerPackageName,_newselect,mprotect,getPackageInfo,CREATE_FOLDER_____,mkdir,pread64,munmap,statfs64,getActivityInfo,FS_ACCESS(READ)____,getApplicationInfo,rename,access,gettid,queryIntentServices,NETWORK_ACCESS____,stat64,open,lstat64,Class
3,44,944,34,21,25,486,773,2,11,142,13,44,578,231,0,8,629,723,57,4
3,41,920,14,18,22,136,160,17,0,107,17,61,283,123,1,6,298,377,81,4
0,0,1693,5,10,12,58,208,2,1,688,2,13,77,290,0,10,135,882,51,3
0,0,125,1,3,3,125,27,1,0,11,0,0,97,27,0,0,135,99,3,1
0,0,433,9,7,7,60,225,0,1,708,9,10,112,341,0,15,150,796,33,3
0,0,113,1,2,2,2,8,0,0,16,0,0,5,21,0,0,21,37,3,1
0,3,613,1,5,11,74,103,7,1,109,0,15,96,44,0,1,140,296,36,3
0,159,4218,19,32,68,1035,821,32,0,558,21,37,1410,375,0,62,1351,1879,413,3
0,0,229,2,0,2,2,45,3,0,20,2,2,66,44,0,2,77,47,38,3
0,102,843,4,12,17,115,126,3,3,44,1,1,79,78,0,1,97,130,11,4
0,0,125,1,3,3,51,70,0,0,14,0,4,16,23,0,0,46,48,8,2
0,0,353,3,4,4,16,45,0,1,19,1,0,23,186,0,14,46,51,11,1
0,159,3616,12,32,60,416,614,10,0,424,19,36,901,325,0,57,668,1219,385,3
0,0,75,1,3,3,20,28,0,0,9,0,2,10,25,0,0,29,29,6,2
0,0,59,1,0,1,88,52,1,0,10,1,0,92,21,0,0,104,113,15,3
0,0,129,6,4,4,12,48,0,0,15,42,3,50,44,0,18,38,54,13,0
0,0,124,1,3,3,124,26,1,0,11,0,0,97,27,0,0,135,99,3,1
6,31,2005,43,21,25,348,299,6,0,144,79,40,438,150,0,10,478,607,91,4
0,0,258,1,3,3,48,83,0,0,14,0,2,22,35,0,0,54,45,6,2
3,73,1094,36,21,32,960,400,5,3,101,13,32,1078,182,2,9,1059,952,65,4
0,0,442,3,5,5,19,142,0,1,802,1,1,22,294,0,11,52,894,13,2
0,0,34,1,2,2,1,2,0,0,8,0,0,3,21,0,0,11,23,3,1
0,0,212,2,2,2,31,45,0,0,74,0,0,9,33,0,1,27,109,3,2
0,0,56,1,3,3,27,31,0,0,8,0,3,12,23,0,0,26,28,7,2
0,0,2940,10,29,48,538,562,10,0,375,18,29,681,296,0,26,711,1140,146,3
0,0,56,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,169,5,3,3,5,16,0,0,15,0,1,10,31,0,0,26,39,5,3
0,0,256,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
0,28,486,5,3,5,51,181,0,1,846,6,6,111,324,0,11,101,956,45,0
0,65,391,2,7,9,323,165,1,0,35,6,4,268,59,0,0,323,356,12,0
2,6,795,15,12,13,252,173,4,2,37,32,27,297,60,7,1,274,345,36,4
0,0,66,1,0,0,2,3,0,0,8,0,0,3,21,0,0,15,22,3,3
0,0,157,1,2,2,15,27,0,0,15,0,0,5,27,0,0,21,37,3,2
0,0,286,1,3,3,29,39,0,0,15,0,0,75,60,0,0,81,44,3,1
1,45,1033,29,18,19,90,165,4,2,117,31,65,269,246,0,17,238,329,91,4
0,0,170,1,3,3,5,18,0,0,16,0,0,8,33,0,0,74,40,4,1
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,1,25,28,7,2
0,0,472,6799,4,4,27,83,0,1,1240,1,1,30,241,0,10,48,1316,13,0
0,0,433,3,5,5,19,123,0,1,851,1,1,22,282,0,10,46,938,13,2
5,54,2308,58,20,24,481,533,8,5,137,25,60,580,279,1,17,506,698,98,4
0,0,88,1,3,3,26,33,0,0,10,0,3,12,24,0,0,33,32,7,2
0,0,85,1,3,3,26,33,0,0,10,0,3,12,24,0,0,33,32,7,2
0,0,385,3,4,8,50,119,4,2,48,4,3,24,43,0,0,43,130,8,0
0,0,163,1,3,3,18,28,0,0,16,0,0,8,31,0,1,21,48,4,2
0,0,66,1,3,3,38,42,0,0,8,0,0,6,23,0,0,20,25,4,2
0,0,267,3,0,0,51,68,0,4,17,5,0,40,187,0,8,47,40,10,0
0,0,174,2,2,2,31,45,0,0,35,0,0,9,29,0,0,21,61,3,2
0,0,88,1,3,3,25,32,0,0,10,0,3,12,24,0,0,31,32,7,2
0,0,240,2,3,3,112,189,1,0,11,0,0,87,87,0,12,137,94,3,1
1,55,5096,30,22,28,213,571,8,13,258,31,60,426,425,3,15,461,621,124,4
0,0,16,0,0,1,0,5,0,0,733,0,0,10,12,0,0,0,756,0,3
0,0,369,3,4,4,36,129,0,1,649,1,0,23,266,0,11,28,712,11,2
0,0,47,1,0,1,56,36,1,0,10,1,0,60,25,0,0,72,81,15,3
0,0,142,3,3,3,48,29,1,0,10,0,0,37,29,0,1,65,62,3,1
0,0,90,1,2,2,14,21,0,0,14,0,0,5,25,0,0,15,34,3,1
0,0,294,3,3,3,9,14,0,1,14,1,0,18,177,0,8,19,40,10,2
0,0,252,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
0,0,317,3,3,3,38,86,0,2,514,1,0,22,253,0,10,21,565,10,4
0,0,177,1,3,3,11,18,0,0,15,0,0,75,59,0,0,75,43,3,1
0,0,597,28,5,5,843,723,1,8,25,31,54,584,190,0,0,613,402,69,0
0,0,38,2,2,2,1,5,0,0,8,0,0,5,22,0,0,10,23,3,4
0,0,383,5,1,4,112,93,2,0,37,4,2,203,216,0,14,225,157,59,3
0,0,479,3,5,5,19,138,0,1,962,1,1,22,291,0,11,52,1059,13,2
0,0,155,1,2,2,15,27,0,0,15,0,0,5,27,0,0,21,37,3,2
0,0,220,1,3,3,46,59,0,0,14,0,1,10,28,0,0,22,43,5,1
0,0,93,1,2,2,20,28,0,0,14,0,0,5,22,0,0,23,42,3,2
0,0,3554,41,17,26,1179,553,11,1,383,15,52,1291,393,0,36,1524,1570,158,3
0,0,198,1,3,3,20,37,0,0,16,0,0,10,26,0,0,23,47,4,2
0,0,150,1,3,3,17,28,0,0,16,0,0,7,26,0,0,25,46,3,2
0,0,87,1,3,3,20,27,0,0,10,0,3,12,24,0,0,33,32,7,2
0,0,187,1,4,4,259,54,1,0,17,0,0,192,33,0,0,259,178,4,2
0,0,294,3,5,5,7,146,0,1,764,1,2,44,486,0,10,72,876,25,3
0,0,325,3,5,5,31,93,0,5,855,1,2,46,541,0,11,88,956,28,3
0,0,102,1,2,2,16,22,0,0,14,0,0,5,22,0,0,15,34,3,2
0,0,154,1,2,2,15,26,0,0,15,0,0,5,24,0,0,27,45,3,2
0,0,59,1,0,1,88,52,1,0,10,1,0,92,21,0,0,104,113,15,3
0,10,1226,21,7,7,115,270,0,3,35,15,39,152,273,5,19,134,134,56,4
0,0,556,7,7,11,165,162,4,1,1572,1,2,147,288,0,10,199,1822,64,1
0,0,80,0,2,2,45,48,0,0,2,5,0,1,7,0,1,20,50,0,1
0,23,274,4,5,7,43,125,0,0,24,8,7,68,67,0,0,63,93,23,0
0,0,89,1,3,3,20,27,0,0,10,0,3,12,24,0,0,33,32,7,2
0,0,2897,11,29,48,551,567,10,0,375,18,26,701,296,0,34,730,1144,143,3
0,0,134,1,2,2,1,5,0,0,10,0,0,13,28,0,0,26,27,19,1
0,0,424,3,5,5,19,122,0,1,781,1,1,22,281,0,10,46,866,13,2
4,24,1582,102,21,34,1300,1117,7,9,274,69,53,1040,479,0,15,1333,1298,162,3
0,0,167,3,3,3,21,32,0,1,17,1,0,20,177,0,8,28,53,10,2
0,0,34,1,0,0,1,2,0,0,8,0,0,3,21,0,0,11,22,3,1
0,0,288,3,3,3,30,43,0,1,17,1,0,20,177,0,8,20,45,10,2
0,0,155,2,2,2,55,100,0,0,15,2,0,11,35,0,0,34,42,3,0
0,0,184,1,2,2,16,32,0,0,15,0,0,5,31,0,0,17,37,3,2
0,0,263,1,2,2,18,22,0,0,14,0,0,5,30,0,0,17,42,3,2
0,0,374,4,4,10,58,160,6,0,63,4,2,62,73,0,0,100,188,14,0
1,3,199,2,5,5,41,37,1,0,18,0,0,46,42,0,0,74,78,4,4
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
2,14,928,19,20,25,831,797,3,14,1415,8,35,756,1112,5,14,831,2369,72,4
0,0,288,3,3,3,9,14,0,1,14,1,0,18,177,0,8,19,40,10,2
0,0,175,2,4,4,51,44,1,0,21,1,0,46,38,0,0,61,82,4,0
0,0,458,28,10,12,108,174,1,0,19,15,17,90,61,0,0,98,96,33,0
1,8,538,36,5,5,334,270,1,0,21,1,2,142,42,0,0,263,193,7,4
2,78,1091,28,15,16,142,262,7,1,148,14,65,365,340,0,21,319,388,91,4
0,0,234,3,10,14,20,30,1,2,19,1,1,36,38,0,0,56,66,7,3
0,0,90,2,3,3,28,41,0,0,10,0,2,15,26,0,0,35,32,7,2
0,0,46,1,0,1,56,36,1,0,10,1,0,60,21,0,0,72,81,15,3
0,0,116,1,2,2,27,35,0,0,14,0,0,5,22,0,0,13,40,3,1
0,0,150,1,10,19,9,17,0,0,14,0,0,21,28,0,0,23,49,5,0
0,0,297,2,2,8,48,66,0,2,16,0,0,5,26,0,0,21,53,3,3
1,3,1127,45,10,11,470,630,2,10,1425,12,3,291,1083,0,12,416,1945,39,4
3,87,1252,70,33,33,509,474,5,2,121,46,64,675,220,7,11,736,726,92,4
0,0,110,1,2,2,16,22,0,0,14,0,0,5,22,0,0,15,34,3,2
0,0,328,1,4,5,6,55,1,0,64,0,0,12,31,0,0,53,139,14,1
0,0,273,1,3,3,29,39,0,0,15,0,0,75,60,0,0,81,44,3,1
4,5,913,18,9,10,250,336,6,3,861,6,3,164,485,0,10,238,1098,48,4
0,0,305,3,4,4,6,70,0,1,629,1,0,29,229,0,10,452,680,11,1
0,0,98,0,2,2,45,48,0,0,2,5,0,1,23,0,1,20,50,0,2
0,0,304,3,3,3,9,14,0,1,14,1,0,18,177,0,8,19,40,10,2
0,0,364,3,6,6,221,127,1,1,835,1,3,195,251,0,10,243,1063,16,1
0,0,293,3,3,3,9,14,0,1,14,1,0,18,177,0,8,19,40,10,2
0,0,162,1,2,2,15,25,0,0,30,0,0,5,24,0,0,21,55,3,2
0,0,291,3,5,5,6,146,0,1,748,1,2,44,499,0,10,72,861,25,3
0,0,124,2,2,2,31,42,0,0,14,0,0,9,25,0,0,21,35,3,2
0,0,491,1,4,5,42,86,1,0,58,2,0,10,32,0,0,50,128,14,1
0,0,25,1,0,1,16,5,1,0,10,1,0,20,21,0,0,32,41,15,3
0,0,284,9,7,7,50,103,0,0,15,4,3,48,59,0,0,48,64,18,0
0,0,145,1,2,2,11,61,0,0,15,0,0,33,40,0,0,50,37,3,1
0,0,170,1,3,3,5,18,0,0,16,0,0,8,33,0,0,72,40,4,1
0,0,145,1,2,2,25,36,0,0,15,0,0,7,26,0,0,18,44,3,1
0,160,3148,12,29,59,134,605,30,0,808,21,34,486,421,0,38,322,1493,364,3
0,0,2901,11,29,48,551,564,10,0,375,17,29,691,296,0,26,723,1147,146,3
0,0,233,1,3,3,5,12,0,0,10,0,8,13940,54,0,0,54,37,12,1
0,0,53,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
3,24,2321,45,18,22,292,397,8,8,317,30,46,336,404,5,16,401,811,89,4
2,55,1236,15,16,26,1818,610,4,1,108,10,61,1228,115,3,6,1332,1001,117,4
0,0,54,1,3,3,24,28,0,0,8,0,1,8,23,0,1,21,26,5,2
0,0,1015,3,5,5,19,130,0,1,843,1,1,22,284,0,10,38,930,13,2
0,0,156,1,0,1,109,50,1,0,14,1,0,103,36,0,5,205,100,25,3
0,160,4196,12,36,75,355,740,32,0,565,23,44,884,367,0,57,671,1531,419,3
0,0,758,4,9,13,126,179,3,1,117,1,9,156,52,0,0,204,358,50,0
0,0,231,2,0,2,2,48,3,0,20,2,2,66,48,0,7,77,47,38,3
0,0,152,1,3,3,1,6,0,0,35,0,0,6,28,0,0,33,59,4,1
0,0,694,2,5,8,2,89,2,0,112,2,6,34,41,0,5,69,245,37,3
0,0,56,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,57,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,127,2,2,2,32,45,0,0,14,0,0,9,24,0,0,21,35,3,2
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,88,0,2,2,45,48,0,0,2,5,0,1,19,0,1,20,50,0,2
0,0,154,1,2,2,15,25,0,0,14,0,0,5,27,0,0,21,37,3,2
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,262,1,2,2,18,22,0,0,14,0,0,5,30,0,0,17,42,3,2
0,0,286,3,5,5,202,102,1,1,564,1,3,171,268,0,11,235,747,14,1
0,0,212,1,3,3,6,25,0,0,10,0,13,13832,58,0,0,59,42,17,1
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,183,1,3,3,1,5,0,0,8,0,0,6,23,0,0,29,25,4,1
0,3,608,1,5,11,74,103,7,1,109,0,15,96,44,0,1,140,296,36,3
0,0,85,1,2,2,17,21,0,0,14,0,0,5,22,0,0,15,34,3,2
1,3,500,27,4,4,103,167,1,0,21,0,0,83,58,0,0,118,105,3,4
0,0,447,6,11,13,66,106,0,2,23,1,0,47,184,0,8,60,77,16,4
0,0,154,1,2,2,15,25,0,0,15,0,0,5,27,0,0,21,37,3,2
4,68,1286,55,12,23,2417,561,10,5,116,34,42,1720,148,0,11,2269,2375,72,4
0,0,173,1,3,3,11,16,0,0,15,0,0,75,55,0,0,75,43,3,1
0,0,159,2,2,2,1,5,0,0,10,0,0,3,23,0,0,25,30,3,1
0,0,88,1,3,3,26,33,0,0,10,0,3,12,24,0,0,33,32,7,2
0,0,385,3,6,6,18,125,0,1,851,1,5,35,301,0,12,62,937,18,2
0,0,385,5,6,6,83,182,0,1,74,1,6,54,278,0,10,75,140,21,0
0,0,268,1,2,2,18,22,0,0,14,0,0,5,30,0,0,17,42,3,2
0,0,101,2,3,3,20,33,0,0,10,0,3,17,26,0,0,43,33,8,2
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,4,1264,1,28,46,3,59,3,4,212,6,2,23,44,0,1,804,309,186,4
0,0,145,1,2,2,25,36,0,0,15,0,0,7,26,0,0,18,44,3,1
0,0,2890,11,29,48,551,566,10,0,375,18,26,685,292,0,34,720,1144,143,3
0,0,66,1,3,3,24,31,0,0,10,0,2,10,24,0,0,29,31,6,2
0,0,347,6,4,4,27,101,0,1,579,1,8,58,254,0,10,71,646,21,0
0,0,242,3,10,14,20,30,1,2,19,1,1,35,38,0,0,54,66,6,3
0,0,947,3,5,5,19,129,0,1,786,1,1,22,277,0,10,38,872,13,2
0,0,2907,11,29,48,564,569,10,0,375,17,29,701,300,0,26,735,1154,146,3
0,0,105,1,3,3,33,43,0,0,10,0,2,10,25,0,0,29,31,6,2
0,0,741,3,5,5,16,101,0,1,682,1,1,22,268,0,10,40,756,13,2
3,36,1110,33,18,19,441,298,6,3,95,23,45,529,154,3,6,608,655,73,4
2,36,1113,26,14,15,195,214,4,3,85,15,62,331,133,2,8,354,404,74,4
0,0,283,3,3,3,9,13,0,1,13,1,0,18,177,0,8,19,38,10,2
0,0,311,3,5,5,31,93,0,5,915,1,2,46,549,0,11,88,1017,28,3
0,0,155,2,3,3,1,2,0,0,10,1,0,7,26,0,0,17,33,3,3
0,0,945,3,5,5,19,128,0,1,615,1,1,22,276,0,10,38,696,13,2
0,0,132,2,3,3,26,39,0,0,14,0,1,10,24,0,0,20,43,5,1
0,0,53,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
4,24,1825,18,28,35,141,210,12,1,112,5,39,255,101,0,5,317,473,84,4
0,36,3047,18,43,55,358,362,7,0,202,11,187,999,106,2,2,632,1387,192,3
0,0,171,3,4,4,23,67,0,0,52,2,2,38,56,0,0,43,85,13,0
5,40,962,34,22,28,182,242,7,3,115,26,38,231,142,0,9,171,418,63,4
0,0,62,1,2,2,27,28,0,0,8,0,0,3,21,0,0,15,23,3,2
0,0,398,3,6,6,18,122,0,1,754,1,5,35,281,0,12,62,839,18,2
0,0,2900,11,29,48,603,571,10,0,375,18,29,731,296,0,26,771,1175,146,3
0,0,281,1,0,0,41,48,0,1,10,0,0,9,23,0,0,26,27,4,4
0,0,304,4,6,8,52,69,1,1,19,1,0,52,196,0,8,54,78,11,3
0,0,141,1,2,2,13,53,0,0,15,0,0,27,37,0,0,44,37,3,1
0,0,57,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,255,2,3,3,32,47,0,0,21,0,0,6,33,0,0,19,51,3,0
0,0,523,8,10,12,330,280,0,1,940,7,7,116,282,0,11,143,1044,48,0
0,0,90,1,2,2,14,21,0,0,14,0,0,5,21,0,0,15,34,3,2
0,0,410,3,5,5,19,126,0,1,912,1,1,22,289,0,11,48,1009,13,2
0,160,2942,12,29,49,149,502,10,1,562,21,29,387,342,0,33,316,1117,338,3
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,2073,1,10,22,53,388,7,0,330,6,35,244,88,0,0,304,769,181,0
0,0,74,1,2,2,36,43,0,0,8,0,0,7,24,0,0,18,23,3,2
0,0,54,1,3,3,24,28,0,0,8,0,2,10,23,0,0,23,27,6,2
0,0,165,1,3,3,95,102,0,0,26,0,0,44,28,0,0,16,70,4,3
0,159,4197,19,32,68,1035,813,32,0,558,21,37,1399,379,0,59,1353,1875,413,3
0,0,331,4,3,3,64,81,0,1,18,1,0,20,186,0,9,30,54,10,3
0,0,1370,9,10,11,399,506,2,11,66,1,24,311,280,0,8,301,485,26,3
0,0,415,5,0,3,73,103,5,0,38,4,2,188,221,0,16,194,138,67,3
0,0,517,3,5,5,15,93,0,1,69,1,1,22,272,0,10,40,122,13,2
0,0,91,1,3,3,22,29,0,0,10,0,2,10,24,0,0,31,31,6,2
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,403,3,6,6,17,113,0,1,673,1,7,39,274,0,11,72,757,20,2
0,0,623,2,5,6,133,213,1,0,26,11,9,52,60,0,0,76,121,9,3
0,0,156,1,3,3,149,18,1,0,11,0,0,117,28,0,0,167,115,3,1
0,160,2927,13,29,49,135,504,10,1,563,23,26,389,339,0,42,306,1104,335,3
0,0,338,3,5,5,76,197,0,1,942,1,1,50,1255,0,10,139,1146,22,3
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,47,1,0,1,56,36,1,0,10,1,0,60,25,0,0,72,81,15,3
0,0,214,1,3,3,6,25,0,0,10,0,13,14946,58,0,0,59,42,17,1
1,0,288,23,4,4,214,203,1,19,46,8,1,179,64,0,0,286,215,7,1
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,403,3,5,5,19,140,0,1,839,1,1,22,297,0,11,48,932,13,2
0,0,361,3,6,6,81,392,0,4,1383,8,2,47,741,0,11,98,1660,23,0
4,381,1270,31,16,18,425,636,7,5,1134,18,84,963,245,0,84,793,2204,114,4
0,0,58,1,0,1,84,50,1,0,10,1,0,88,21,0,0,100,109,15,3
0,0,247,1,2,2,43,63,0,0,15,0,0,5,27,0,0,31,44,3,2
2,6,1636,44,7,7,750,465,1,6,71,22,35,471,145,18,1,569,464,45,4
0,2,454,4,6,8,167,215,10,0,46,7,46,185,55,0,0,227,203,77,0
0,0,285,1,3,3,29,39,0,0,15,0,0,73,59,0,0,79,44,3,1
0,0,395,5,7,8,15,92,1,0,79,5,5,125,44,0,0,151,222,159,0
0,0,429,3,5,5,19,140,0,1,710,1,1,22,290,0,11,48,800,13,2
0,0,254,1,2,2,18,22,0,0,14,0,0,5,30,0,0,17,42,3,2
0,160,3134,13,30,60,134,591,30,0,792,20,34,468,405,0,37,309,1477,376,3
0,0,558,3,5,5,19,143,0,1,819,1,1,22,291,0,11,48,912,13,2
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,838,9,10,14,121,781,3,1,117,7,5,467,246,0,0,506,303,66,0
2,3,339,12,14,18,246,73,1,0,14,8,15,205,37,1,0,244,223,27,4
0,0,523,5,10,12,306,223,2,3,27,2,0,149,212,0,8,330,244,30,0
0,0,91,0,2,2,45,48,0,0,2,5,0,1,19,0,1,20,50,0,2
0,0,315,4,3,4,28,46,0,1,19,1,0,22,182,0,9,30,58,10,3
0,0,200,7,3,3,31,47,0,0,45,0,0,10,40,0,0,22,74,4,2
0,0,76,1,2,2,36,43,0,0,8,0,0,7,24,0,0,18,23,3,2
0,0,42,1,0,0,14,17,0,0,8,0,0,3,22,0,0,15,22,3,0
0,0,95,1,3,3,27,34,0,0,10,0,2,10,24,0,0,35,31,6,2
0,0,46,1,0,1,56,36,1,0,10,1,0,60,21,0,0,72,81,15,3
1,6,613,8,5,5,67,92,0,2,34,9,9,36,34,0,1,51,80,13,4
0,0,263,1,3,3,44,85,0,0,16,0,3,30,39,0,0,86,42,7,2
0,0,178,2,2,2,31,45,0,0,35,0,0,9,29,0,0,21,61,3,2
0,0,170,1,3,3,149,18,1,0,11,0,0,117,28,0,0,167,115,3,1
0,0,510,9,9,9,240,206,3,1,660,6,9,207,393,0,11,287,926,35,0
0,0,93,1,2,2,12,22,0,0,14,0,0,5,24,0,0,21,34,3,2
0,0,310,3,4,4,25,78,0,1,631,1,0,23,250,0,10,346,693,11,1
0,0,180,7,7,9,8,45,0,0,15,5,5,53,41,0,0,47,64,29,0
0,0,49,1,3,3,18,22,0,0,8,0,2,10,23,0,0,29,27,6,2
0,0,212,2,3,5,49,79,2,1,31,3,0,11,31,0,0,31,75,4,0
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
1,7,3005,11,13,22,947,497,3,6,172,4,6,586,236,1,9,723,647,29,4
0,0,331,1,4,5,6,55,1,0,64,0,0,12,31,0,0,52,139,14,1
0,0,498,7,6,7,116,213,0,1,754,4,3,48,282,0,11,97,841,23,3
0,0,682,12,9,11,80,234,1,2,124,3,2,72,452,0,10,109,253,31,4
0,0,520,11,10,9,36,197,1,4,843,3,2,62,499,0,10,123,991,45,4
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,86,2,3,3,26,39,0,0,10,0,3,17,26,0,0,43,33,8,2
0,0,156,1,3,3,16,31,0,0,16,0,0,10,24,0,0,20,38,4,2
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,245,1,3,3,30,40,0,0,15,0,0,83,61,0,0,83,44,3,1
0,0,400,3,5,5,19,136,0,1,730,1,1,22,282,0,11,52,821,13,2
0,0,56,1,3,3,24,28,0,0,8,0,2,10,23,0,0,23,27,6,2
0,0,56,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,183,1,4,4,52,57,1,0,16,0,0,39,37,0,0,61,79,3,1
0,0,177,1,2,2,16,32,0,0,15,0,0,5,27,0,0,17,37,3,2
0,0,177,1,3,3,11,18,0,0,15,0,0,75,59,0,0,75,43,3,1
0,0,201,2,3,3,112,117,1,0,11,0,0,87,61,0,7,133,94,3,1
0,0,1396,19,31,42,91,452,5,1,1118,7,27,234,1002,0,11,272,1572,138,1
2,8,1087,17,12,12,668,580,1,5,958,11,51,584,627,3,12,680,1624,75,4
0,0,313,3,4,4,6,69,0,1,501,1,0,27,228,0,10,480,548,11,1
0,8,441,6,6,8,47,137,0,3,37,11,6,74,220,0,8,65,115,28,0
0,0,56,1,3,3,24,28,0,0,8,0,2,10,23,0,0,23,27,6,2
0,0,176,1,2,2,16,32,0,0,15,0,0,5,27,0,0,17,37,3,2
0,0,334,2,3,3,118,153,0,7,14,0,2,14,25,0,0,54,45,6,4
0,0,159,1,2,2,15,26,0,0,15,0,0,5,27,0,0,21,37,3,2
0,0,114,2,3,3,2,29,0,0,9,0,1,14,57,0,0,35,28,7,1
0,36,1582,50,9,10,626,789,2,15,1780,13,10,275,721,2,10,480,2200,41,4
0,0,302,3,8,8,32,81,0,2,551,1,2,48,273,0,10,60,623,16,3
0,0,263,1,3,3,54,88,0,0,15,0,0,54,30,0,0,83,94,3,1
0,0,173,1,2,2,16,31,0,0,15,0,0,5,27,0,0,17,37,3,2
0,159,3834,20,28,62,1031,750,30,0,493,18,32,1355,364,0,61,1315,1736,383,3
0,0,418,1,2,2,154,188,0,0,26,0,0,5,33,0,0,37,58,3,1
0,0,297,1,3,3,1,336,0,0,547,0,2,63,242,0,0,66,678,6,1
0,0,368,3,5,5,58,1737,0,2,1249,1,2,47,1147,0,10,96,1445,70,4
0,0,58,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,195,3,6,7,46,101,0,0,14,1,3,45,46,0,0,65,64,14,0
0,0,291,1,4,4,105,65,1,2,16,0,0,50,23,0,0,73,78,5,4
0,0,95,1,2,2,14,19,0,0,14,0,0,5,21,0,0,15,34,3,2
0,0,59,1,0,1,88,52,1,0,10,1,0,92,21,0,0,104,113,15,3
0,0,1494,27,9,14,226,279,3,1,73,7,7,171,226,0,8,204,293,28,3
0,0,538,10,11,13,177,359,1,1,800,6,7,233,354,0,11,258,953,46,0
0,0,169,1,3,3,5,18,0,0,16,0,0,8,33,0,0,74,40,4,1
0,0,145,1,2,2,11,61,0,0,15,0,0,33,40,0,0,50,37,3,1
0,0,364,1,3,3,28,44,0,0,95,0,0,8,35,0,0,27,143,9,4
0,0,147,2,3,3,4,5,0,0,10,1,0,6,27,0,0,17,30,3,3
0,0,234,2,4,4,50,85,0,1,15,1,0,30,49,0,0,40,53,10,0
0,0,84,3,3,3,28,41,0,0,10,0,2,15,26,0,0,35,32,7,2
0,160,2975,12,29,49,149,507,10,1,567,22,26,382,343,0,41,315,1121,335,3
0,1747,379,2,5,8,76,133,2,2,34,1,2,32,50,0,0,47,96,7,0
0,0,257,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
0,0,75,1,2,2,36,43,0,0,8,0,0,7,24,0,0,18,23,3,2
3,534,2697,31,16,58,237,331,9,11,122,11,36,403,303,10,15,326,498,103,4
0,0,75,1,2,2,36,43,0,0,8,0,0,7,24,0,0,18,23,3,2
2,23,1477,51,25,32,157,274,6,3,127,22,27,278,170,0,3,279,468,51,4
0,0,268,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
0,0,91,1,2,2,21,29,0,0,14,0,0,7,24,0,0,16,34,3,2
0,0,146,1,2,2,11,61,0,0,15,0,0,33,40,0,0,50,37,3,1
0,0,142,1,3,3,30,53,0,0,14,0,4,21,31,0,0,36,41,9,4
0,0,124,2,2,2,31,42,0,0,14,0,0,9,25,0,0,21,35,3,2
0,0,59,1,3,3,1,3,0,0,10,0,0,8,21,0,0,18,26,3,3
0,0,694,2,5,8,2,89,2,0,112,2,6,34,41,0,5,69,245,37,3
97,13,762,62,8,8,111,364,7,11,633,6,28,198,701,0,13,224,851,50,4
0,0,93,1,2,2,21,29,0,0,14,0,0,7,28,0,0,16,34,3,2
0,0,238,1,3,3,365,68,1,0,17,0,0,267,38,0,0,355,229,3,1
0,0,62,1,3,3,30,37,0,0,10,0,2,10,24,0,0,29,31,6,2
0,0,211,1,3,3,5,12,0,0,10,0,8,14063,54,0,0,54,37,12,1
2,13,3056,30,17,19,366,508,3,5,101,12,29,259,146,0,3,253,328,54,4
0,0,58,1,3,3,1,3,0,0,10,0,0,8,21,0,0,18,26,3,3
0,0,404,6,9,10,50,164,0,1,85,12,8,77,256,0,19,55,144,22,3
